model_id,model_year,trim_key,source,price_type,change,prev_snapshot,prev_value,prev_status,latest_snapshot,latest_value,latest_status,delta_egp,series
m_000007,2025,toplineplus,contactcars,official,UNCHANGED,S4_2026-09-25,2199990,OK,S5_2026-09-25,2199990,OK,,S0_2026-09-10=2199990 S1_2026-09-25=2199990 S2_2026-09-25=2199990 S3_2026-09-25=2199990 S4_2026-09-25=2199990 S5_2026-09-25=2199990
m_000007,2026,highlineplus,contactcars,official,UNCHANGED,S4_2026-09-25,1850000,OK,S5_2026-09-25,1850000,OK,,S0_2026-09-10=1850000 S1_2026-09-25=1850000 S2_2026-09-25=1850000 S3_2026-09-25=1850000 S4_2026-09-25=1850000 S5_2026-09-25=1850000
m_000007,2026,topline,contactcars,official,UNCHANGED,S4_2026-09-25,1950000,OK,S5_2026-09-25,1950000,OK,,S0_2026-09-10=1950000 S1_2026-09-25=1950000 S2_2026-09-25=1950000 S3_2026-09-25=1950000 S4_2026-09-25=1950000 S5_2026-09-25=1950000
m_000007,2026,toplineplus,contactcars,official,UNCHANGED,S4_2026-09-25,2100000,OK,S5_2026-09-25,2100000,OK,,S0_2026-09-10=2100000 S1_2026-09-25=2100000 S2_2026-09-25=2100000 S3_2026-09-25=2100000 S4_2026-09-25=2100000 S5_2026-09-25=2100000
m_000007,2026,highlineplus,hatla2ee,market,UNCHANGED,S4_2026-09-25,1849990,OK,S5_2026-09-25,1849990,OK,,S0_2026-09-10=1849990 S1_2026-09-25=1849990 S2_2026-09-25=1849990 S3_2026-09-25=1849990 S4_2026-09-25=1849990 S5_2026-09-25=1849990
m_000007,2026,topline,hatla2ee,market,UNCHANGED,S4_2026-09-25,1949990,OK,S5_2026-09-25,1949990,OK,,S0_2026-09-10=1949990 S1_2026-09-25=1949990 S2_2026-09-25=1949990 S3_2026-09-25=1949990 S4_2026-09-25=1949990 S5_2026-09-25=1949990
m_000007,2026,toplineplus,hatla2ee,market,UNCHANGED,S4_2026-09-25,2099990,OK,S5_2026-09-25,2099990,OK,,S0_2026-09-10=2099990 S1_2026-09-25=2099990 S2_2026-09-25=2099990 S3_2026-09-25=2099990 S4_2026-09-25=2099990 S5_2026-09-25=2099990
m_000007,2026,highlineplus,hatla2ee,official,UNCHANGED,S4_2026-09-25,1849990,OK,S5_2026-09-25,1849990,OK,,S0_2026-09-10=1849990 S1_2026-09-25=1849990 S2_2026-09-25=1849990 S3_2026-09-25=1849990 S4_2026-09-25=1849990 S5_2026-09-25=1849990
m_000007,2026,topline,hatla2ee,official,UNCHANGED,S4_2026-09-25,1949990,OK,S5_2026-09-25,1949990,OK,,S0_2026-09-10=1949990 S1_2026-09-25=1949990 S2_2026-09-25=1949990 S3_2026-09-25=1949990 S4_2026-09-25=1949990 S5_2026-09-25=1949990
m_000007,2026,toplineplus,hatla2ee,official,UNCHANGED,S4_2026-09-25,2099990,OK,S5_2026-09-25,2099990,OK,,S0_2026-09-10=2099990 S1_2026-09-25=2099990 S2_2026-09-25=2099990 S3_2026-09-25=2099990 S4_2026-09-25=2099990 S5_2026-09-25=2099990
m_000008,2025,othertrims,contactcars,market,UNCHANGED,S4_2026-09-25,1180000,OK,S5_2026-09-25,1180000,OK,,S0_2026-09-10=None S1_2026-09-25=1180000 S2_2026-09-25=1180000 S3_2026-09-25=1180000 S4_2026-09-25=1180000 S5_2026-09-25=1180000
m_000008,2026,shine,contactcars,market,UNCHANGED,S4_2026-09-25,1740000,OK,S5_2026-09-25,1740000,OK,,S0_2026-09-10=1740000 S1_2026-09-25=1740000 S2_2026-09-25=1740000 S3_2026-09-25=1740000 S4_2026-09-25=1740000 S5_2026-09-25=1740000
m_000008,2026,shineentry,contactcars,market,UNCHANGED,S4_2026-09-25,1620000,OK,S5_2026-09-25,1620000,OK,,S0_2026-09-10=None S1_2026-09-25=1620000 S2_2026-09-25=1620000 S3_2026-09-25=1620000 S4_2026-09-25=1620000 S5_2026-09-25=1620000
m_000008,2027,advanced,contactcars,market,UNCHANGED,S4_2026-09-25,1900000,OK,S5_2026-09-25,1900000,OK,,S4_2026-09-25=1900000 S5_2026-09-25=1900000
m_000008,2027,ultimate,contactcars,market,UNCHANGED,S4_2026-09-25,1980000,OK,S5_2026-09-25,1980000,OK,,S4_2026-09-25=1980000 S5_2026-09-25=1980000
m_000008,2025,othertrims,contactcars,official,UNCHANGED_NON_NUMERIC,S4_2026-09-25,,NOT_PUBLISHED,S5_2026-09-25,,NOT_PUBLISHED,,S0_2026-09-10=1180000 S1_2026-09-25=None S2_2026-09-25=None S3_2026-09-25=None S4_2026-09-25=None S5_2026-09-25=None
m_000008,2026,shine,contactcars,official,UNCHANGED,S4_2026-09-25,1730000,OK,S5_2026-09-25,1730000,OK,,S0_2026-09-10=1730000 S1_2026-09-25=1730000 S2_2026-09-25=1730000 S3_2026-09-25=1730000 S4_2026-09-25=1730000 S5_2026-09-25=1730000
m_000008,2026,shineentry,contactcars,official,UNCHANGED,S4_2026-09-25,1590000,OK,S5_2026-09-25,1590000,OK,,S0_2026-09-10=1590000 S1_2026-09-25=1590000 S2_2026-09-25=1590000 S3_2026-09-25=1590000 S4_2026-09-25=1590000 S5_2026-09-25=1590000
m_000008,2027,advanced,contactcars,official,UNCHANGED,S4_2026-09-25,1695000,OK,S5_2026-09-25,1695000,OK,,S4_2026-09-25=1695000 S5_2026-09-25=1695000
m_000008,2027,ultimate,contactcars,official,UNCHANGED,S4_2026-09-25,1935000,OK,S5_2026-09-25,1935000,OK,,S4_2026-09-25=1935000 S5_2026-09-25=1935000
m_000008,2026,shine,hatla2ee,market,UNCHANGED_NON_NUMERIC,S4_2026-09-25,,NOT_PUBLISHED,S5_2026-09-25,,NOT_PUBLISHED,,S0_2026-09-10=None S1_2026-09-25=None S2_2026-09-25=None S3_2026-09-25=None S4_2026-09-25=None S5_2026-09-25=None
m_000008,2026,shineentry,hatla2ee,market,UNCHANGED_NON_NUMERIC,S4_2026-09-25,,NOT_PUBLISHED,S5_2026-09-25,,NOT_PUBLISHED,,S0_2026-09-10=None S1_2026-09-25=None S2_2026-09-25=None S3_2026-09-25=None S4_2026-09-25=None S5_2026-09-25=None
m_000008,2027,advanced,hatla2ee,market,UNCHANGED_NON_NUMERIC,S4_2026-09-25,,NOT_PUBLISHED,S5_2026-09-25,,NOT_PUBLISHED,,S0_2026-09-10=None S1_2026-09-25=None S2_2026-09-25=None S3_2026-09-25=None S4_2026-09-25=None S5_2026-09-25=None
m_000008,2027,ultimate,hatla2ee,market,UNCHANGED_NON_NUMERIC,S4_2026-09-25,,NOT_PUBLISHED,S5_2026-09-25,,NOT_PUBLISHED,,S0_2026-09-10=None S1_2026-09-25=None S2_2026-09-25=None S3_2026-09-25=None S4_2026-09-25=None S5_2026-09-25=None
m_000008,2026,shine,hatla2ee,official,UNCHANGED,S4_2026-09-25,1850000,OK,S5_2026-09-25,1850000,OK,,S0_2026-09-10=1850000 S1_2026-09-25=1850000 S2_2026-09-25=1850000 S3_2026-09-25=1850000 S4_2026-09-25=1850000 S5_2026-09-25=1850000
m_000008,2026,shineentry,hatla2ee,official,UNCHANGED,S4_2026-09-25,1710000,OK,S5_2026-09-25,1710000,OK,,S0_2026-09-10=1710000 S1_2026-09-25=1710000 S2_2026-09-25=1710000 S3_2026-09-25=1710000 S4_2026-09-25=1710000 S5_2026-09-25=1710000
m_000008,2027,advanced,hatla2ee,official,UNCHANGED,S4_2026-09-25,1695000,OK,S5_2026-09-25,1695000,OK,,S0_2026-09-10=1695000 S1_2026-09-25=1695000 S2_2026-09-25=1695000 S3_2026-09-25=1695000 S4_2026-09-25=1695000 S5_2026-09-25=1695000
m_000008,2027,ultimate,hatla2ee,official,UNCHANGED,S4_2026-09-25,1935000,OK,S5_2026-09-25,1935000,OK,,S0_2026-09-10=1935000 S1_2026-09-25=1935000 S2_2026-09-25=1935000 S3_2026-09-25=1935000 S4_2026-09-25=1935000 S5_2026-09-25=1935000
m_000009,2027,luxury,contactcars,market,UNCHANGED,S4_2026-09-25,1760000,OK,S5_2026-09-25,1760000,OK,,S0_2026-09-10=1780000 S1_2026-09-25=1760000 S2_2026-09-25=1760000 S3_2026-09-25=1760000 S4_2026-09-25=1760000 S5_2026-09-25=1760000
m_000009,2027,mattcolour,contactcars,market,UNCHANGED,S4_2026-09-25,1760000,OK,S5_2026-09-25,1760000,OK,,S0_2026-09-10=1760000 S1_2026-09-25=1760000 S2_2026-09-25=1760000 S3_2026-09-25=1760000 S4_2026-09-25=1760000 S5_2026-09-25=1760000
m_000009,2027,luxury,contactcars,official,UNCHANGED,S4_2026-09-25,1730000,OK,S5_2026-09-25,1730000,OK,,S0_2026-09-10=1730000 S1_2026-09-25=1730000 S2_2026-09-25=1730000 S3_2026-09-25=1730000 S4_2026-09-25=1730000 S5_2026-09-25=1730000
m_000009,2027,mattcolour,contactcars,official,UNCHANGED,S4_2026-09-25,1760000,OK,S5_2026-09-25,1760000,OK,,S0_2026-09-10=1760000 S1_2026-09-25=1760000 S2_2026-09-25=1760000 S3_2026-09-25=1760000 S4_2026-09-25=1760000 S5_2026-09-25=1760000
m_000009,2027,luxury,hatla2ee,market,UNCHANGED_NON_NUMERIC,S4_2026-09-25,,NOT_PUBLISHED,S5_2026-09-25,,NOT_PUBLISHED,,S4_2026-09-25=None S5_2026-09-25=None
m_000009,2027,mattcolor,hatla2ee,market,UNCHANGED_NON_NUMERIC,S4_2026-09-25,,NOT_PUBLISHED,S5_2026-09-25,,NOT_PUBLISHED,,S4_2026-09-25=None S5_2026-09-25=None
m_000009,2027,luxury,hatla2ee,official,UNCHANGED,S4_2026-09-25,1730000,OK,S5_2026-09-25,1730000,OK,,S4_2026-09-25=1730000 S5_2026-09-25=1730000
m_000009,2027,mattcolor,hatla2ee,official,UNCHANGED,S4_2026-09-25,1760000,OK,S5_2026-09-25,1760000,OK,,S4_2026-09-25=1760000 S5_2026-09-25=1760000
m_000010,2024,othertrims,contactcars,market,UNCHANGED,S4_2026-09-25,1800000,OK,S5_2026-09-25,1800000,OK,,S0_2026-09-10=None S1_2026-09-25=1800000 S2_2026-09-25=1800000 S3_2026-09-25=1800000 S4_2026-09-25=1800000 S5_2026-09-25=1800000
m_000010,2024,othertrims,contactcars,official,UNCHANGED_NON_NUMERIC,S4_2026-09-25,,NOT_PUBLISHED,S5_2026-09-25,,NOT_PUBLISHED,,S0_2026-09-10=1700000 S1_2026-09-25=None S2_2026-09-25=None S3_2026-09-25=None S4_2026-09-25=None S5_2026-09-25=None
m_000011,2027,t6dctflagship,contactcars,market,UNCHANGED,S4_2026-09-25,1720000,OK,S5_2026-09-25,1720000,OK,,S0_2026-09-10=1720000 S1_2026-09-25=1720000 S2_2026-09-25=1720000 S3_2026-09-25=1720000 S4_2026-09-25=1720000 S5_2026-09-25=1720000
m_000011,2027,t6dctluxury,contactcars,market,UNCHANGED,S4_2026-09-25,1620000,OK,S5_2026-09-25,1620000,OK,,S0_2026-09-10=1620000 S1_2026-09-25=1620000 S2_2026-09-25=1620000 S3_2026-09-25=1620000 S4_2026-09-25=1620000 S5_2026-09-25=1620000
m_000011,2027,t6dctflagship,contactcars,official,UNCHANGED,S4_2026-09-25,1720000,OK,S5_2026-09-25,1720000,OK,,S0_2026-09-10=1720000 S1_2026-09-25=1720000 S2_2026-09-25=1720000 S3_2026-09-25=1720000 S4_2026-09-25=1720000 S5_2026-09-25=1720000
m_000011,2027,t6dctluxury,contactcars,official,UNCHANGED,S4_2026-09-25,1620000,OK,S5_2026-09-25,1620000,OK,,S0_2026-09-10=1620000 S1_2026-09-25=1620000 S2_2026-09-25=1620000 S3_2026-09-25=1620000 S4_2026-09-25=1620000 S5_2026-09-25=1620000
m_000011,2027,flagship,hatla2ee,market,UNCHANGED_NON_NUMERIC,S4_2026-09-25,,NOT_PUBLISHED,S5_2026-09-25,,NOT_PUBLISHED,,S1_2026-09-25=None S2_2026-09-25=None S3_2026-09-25=None S4_2026-09-25=None S5_2026-09-25=None
m_000011,2027,luxury,hatla2ee,market,UNCHANGED_NON_NUMERIC,S4_2026-09-25,,NOT_PUBLISHED,S5_2026-09-25,,NOT_PUBLISHED,,S1_2026-09-25=None S2_2026-09-25=None S3_2026-09-25=None S4_2026-09-25=None S5_2026-09-25=None
m_000011,2027,range2classes,hatla2ee,market,NOT_SEEN_IN_LATEST,,,,S0_2026-09-10,,NOT_PUBLISHED,,S0_2026-09-10=None
m_000011,2027,flagship,hatla2ee,official,UNCHANGED,S4_2026-09-25,1720000,OK,S5_2026-09-25,1720000,OK,,S1_2026-09-25=1720000 S2_2026-09-25=1720000 S3_2026-09-25=1720000 S4_2026-09-25=1720000 S5_2026-09-25=1720000
m_000011,2027,luxury,hatla2ee,official,UNCHANGED,S4_2026-09-25,1620000,OK,S5_2026-09-25,1620000,OK,,S1_2026-09-25=1620000 S2_2026-09-25=1620000 S3_2026-09-25=1620000 S4_2026-09-25=1620000 S5_2026-09-25=1620000
m_000011,2027,range2classes,hatla2ee,official,NOT_SEEN_IN_LATEST,,,,S0_2026-09-10,,PARSE_FAILED,,S0_2026-09-10=None
m_000012,2026,espiritalpine,contactcars,market,UNCHANGED,S4_2026-09-25,1890000,OK,S5_2026-09-25,1890000,OK,,S0_2026-09-10=1890000 S1_2026-09-25=1890000 S2_2026-09-25=1890000 S3_2026-09-25=1890000 S4_2026-09-25=1890000 S5_2026-09-25=1890000
m_000012,2026,evolutionfacelift,contactcars,market,UNCHANGED,S4_2026-09-25,1550000,OK,S5_2026-09-25,1550000,OK,,S0_2026-09-10=1550000 S1_2026-09-25=1550000 S2_2026-09-25=1550000 S3_2026-09-25=1550000 S4_2026-09-25=1550000 S5_2026-09-25=1550000
m_000012,2026,iconicfacelift,contactcars,market,UNCHANGED,S4_2026-09-25,1900000,OK,S5_2026-09-25,1900000,OK,,S0_2026-09-10=1900000 S1_2026-09-25=1900000 S2_2026-09-25=1900000 S3_2026-09-25=1900000 S4_2026-09-25=1900000 S5_2026-09-25=1900000
m_000012,2026,technofacelift,contactcars,market,UNCHANGED,S4_2026-09-25,1690000,OK,S5_2026-09-25,1690000,OK,,S0_2026-09-10=1690000 S1_2026-09-25=1690000 S2_2026-09-25=1690000 S3_2026-09-25=1690000 S4_2026-09-25=1690000 S5_2026-09-25=1690000
m_000012,2026,espiritalpine,contactcars,official,UNCHANGED,S4_2026-09-25,1890000,OK,S5_2026-09-25,1890000,OK,,S0_2026-09-10=1890000 S1_2026-09-25=1890000 S2_2026-09-25=1890000 S3_2026-09-25=1890000 S4_2026-09-25=1890000 S5_2026-09-25=1890000
m_000012,2026,evolutionfacelift,contactcars,official,UNCHANGED,S4_2026-09-25,1550000,OK,S5_2026-09-25,1550000,OK,,S0_2026-09-10=1550000 S1_2026-09-25=1550000 S2_2026-09-25=1550000 S3_2026-09-25=1550000 S4_2026-09-25=1550000 S5_2026-09-25=1550000
m_000012,2026,iconicfacelift,contactcars,official,UNCHANGED,S4_2026-09-25,1790000,OK,S5_2026-09-25,1790000,OK,,S0_2026-09-10=1790000 S1_2026-09-25=1790000 S2_2026-09-25=1790000 S3_2026-09-25=1790000 S4_2026-09-25=1790000 S5_2026-09-25=1790000
m_000012,2026,technofacelift,contactcars,official,UNCHANGED,S4_2026-09-25,1690000,OK,S5_2026-09-25,1690000,OK,,S0_2026-09-10=1690000 S1_2026-09-25=1690000 S2_2026-09-25=1690000 S3_2026-09-25=1690000 S4_2026-09-25=1690000 S5_2026-09-25=1690000
m_000012,2026,espritalpine,hatla2ee,market,UNCHANGED,S4_2026-09-25,1740000,OK,S5_2026-09-25,1740000,OK,,S0_2026-09-10=1740000 S1_2026-09-25=1740000 S2_2026-09-25=1740000 S3_2026-09-25=1740000 S4_2026-09-25=1740000 S5_2026-09-25=1740000
m_000012,2026,espritalpinebe,hatla2ee,market,UNCHANGED,S4_2026-09-25,1770000,OK,S5_2026-09-25,1770000,OK,,S0_2026-09-10=1770000 S1_2026-09-25=1770000 S2_2026-09-25=1770000 S3_2026-09-25=1770000 S4_2026-09-25=1770000 S5_2026-09-25=1770000
m_000012,2026,evolution,hatla2ee,market,UNCHANGED,S4_2026-09-25,1400000,OK,S5_2026-09-25,1400000,OK,,S0_2026-09-10=1400000 S1_2026-09-25=1400000 S2_2026-09-25=1400000 S3_2026-09-25=1400000 S4_2026-09-25=1400000 S5_2026-09-25=1400000
m_000012,2026,iconic,hatla2ee,market,UNCHANGED,S4_2026-09-25,1630000,OK,S5_2026-09-25,1630000,OK,,S0_2026-09-10=1630000 S1_2026-09-25=1630000 S2_2026-09-25=1630000 S3_2026-09-25=1630000 S4_2026-09-25=1630000 S5_2026-09-25=1630000
m_000012,2026,techno,hatla2ee,market,UNCHANGED,S4_2026-09-25,1570000,OK,S5_2026-09-25,1570000,OK,,S0_2026-09-10=1570000 S1_2026-09-25=1570000 S2_2026-09-25=1570000 S3_2026-09-25=1570000 S4_2026-09-25=1570000 S5_2026-09-25=1570000
m_000012,2026,espritalpine,hatla2ee,official,UNCHANGED,S4_2026-09-25,1740000,OK,S5_2026-09-25,1740000,OK,,S0_2026-09-10=1740000 S1_2026-09-25=1740000 S2_2026-09-25=1740000 S3_2026-09-25=1740000 S4_2026-09-25=1740000 S5_2026-09-25=1740000
m_000012,2026,espritalpinebe,hatla2ee,official,UNCHANGED,S4_2026-09-25,1770000,OK,S5_2026-09-25,1770000,OK,,S0_2026-09-10=1770000 S1_2026-09-25=1770000 S2_2026-09-25=1770000 S3_2026-09-25=1770000 S4_2026-09-25=1770000 S5_2026-09-25=1770000
m_000012,2026,evolution,hatla2ee,official,UNCHANGED,S4_2026-09-25,1400000,OK,S5_2026-09-25,1400000,OK,,S0_2026-09-10=1400000 S1_2026-09-25=1400000 S2_2026-09-25=1400000 S3_2026-09-25=1400000 S4_2026-09-25=1400000 S5_2026-09-25=1400000
m_000012,2026,iconic,hatla2ee,official,UNCHANGED,S4_2026-09-25,1630000,OK,S5_2026-09-25,1630000,OK,,S0_2026-09-10=1630000 S1_2026-09-25=1630000 S2_2026-09-25=1630000 S3_2026-09-25=1630000 S4_2026-09-25=1630000 S5_2026-09-25=1630000
m_000012,2026,techno,hatla2ee,official,UNCHANGED,S4_2026-09-25,1570000,OK,S5_2026-09-25,1570000,OK,,S0_2026-09-10=1570000 S1_2026-09-25=1570000 S2_2026-09-25=1570000 S3_2026-09-25=1570000 S4_2026-09-25=1570000 S5_2026-09-25=1570000
m_000013,2027,premium,contactcars,market,UNCHANGED,S4_2026-09-25,1680000,OK,S5_2026-09-25,1680000,OK,,S0_2026-09-10=1680000 S1_2026-09-25=1680000 S2_2026-09-25=1680000 S3_2026-09-25=1680000 S4_2026-09-25=1680000 S5_2026-09-25=1680000
m_000013,2027,premium,contactcars,official,UNCHANGED,S4_2026-09-25,1600000,OK,S5_2026-09-25,1600000,OK,,S0_2026-09-10=1600000 S1_2026-09-25=1600000 S2_2026-09-25=1600000 S3_2026-09-25=1600000 S4_2026-09-25=1600000 S5_2026-09-25=1600000
m_000013,2027,premium,hatla2ee,market,UNCHANGED_NON_NUMERIC,S4_2026-09-25,,NOT_PUBLISHED,S5_2026-09-25,,NOT_PUBLISHED,,S0_2026-09-10=None S1_2026-09-25=None S2_2026-09-25=None S3_2026-09-25=None S4_2026-09-25=None S5_2026-09-25=None
m_000013,2027,premium,hatla2ee,official,UNCHANGED,S4_2026-09-25,1600000,OK,S5_2026-09-25,1600000,OK,,S0_2026-09-10=1600000 S1_2026-09-25=1600000 S2_2026-09-25=1600000 S3_2026-09-25=1600000 S4_2026-09-25=1600000 S5_2026-09-25=1600000
m_000014,2026,allure,contactcars,market,UNCHANGED,S4_2026-09-25,2360000,OK,S5_2026-09-25,2360000,OK,,S4_2026-09-25=2360000 S5_2026-09-25=2360000
m_000014,2026,gt,contactcars,market,UNCHANGED,S4_2026-09-25,2575000,OK,S5_2026-09-25,2575000,OK,,S4_2026-09-25=2575000 S5_2026-09-25=2575000
m_000014,2026,allure,contactcars,official,UNCHANGED,S4_2026-09-25,2275000,OK,S5_2026-09-25,2275000,OK,,S4_2026-09-25=2275000 S5_2026-09-25=2275000
m_000014,2026,gt,contactcars,official,UNCHANGED,S4_2026-09-25,2575000,OK,S5_2026-09-25,2575000,OK,,S4_2026-09-25=2575000 S5_2026-09-25=2575000
m_000014,2027,allure,hatla2ee,market,UNCHANGED_NON_NUMERIC,S4_2026-09-25,,NOT_PUBLISHED,S5_2026-09-25,,NOT_PUBLISHED,,S0_2026-09-10=None S1_2026-09-25=None S2_2026-09-25=None S3_2026-09-25=None S4_2026-09-25=None S5_2026-09-25=None
m_000014,2027,gt,hatla2ee,market,UNCHANGED_NON_NUMERIC,S4_2026-09-25,,NOT_PUBLISHED,S5_2026-09-25,,NOT_PUBLISHED,,S0_2026-09-10=None S1_2026-09-25=None S2_2026-09-25=None S3_2026-09-25=None S4_2026-09-25=None S5_2026-09-25=None
m_000014,2027,allure,hatla2ee,official,UNCHANGED,S4_2026-09-25,2274990,OK,S5_2026-09-25,2274990,OK,,S0_2026-09-10=2274990 S1_2026-09-25=2274990 S2_2026-09-25=2274990 S3_2026-09-25=2274990 S4_2026-09-25=2274990 S5_2026-09-25=2274990
m_000014,2027,gt,hatla2ee,official,UNCHANGED,S4_2026-09-25,2574990,OK,S5_2026-09-25,2574990,OK,,S0_2026-09-10=2574990 S1_2026-09-25=2574990 S2_2026-09-25=2574990 S3_2026-09-25=2574990 S4_2026-09-25=2574990 S5_2026-09-25=2574990
m_000015,2026,infinitypremiumlineawd,contactcars,market,UNCHANGED,S4_2026-09-25,1740000,OK,S5_2026-09-25,1740000,OK,,S4_2026-09-25=1740000 S5_2026-09-25=1740000
m_000015,2026,inspirehighline,contactcars,market,UNCHANGED,S4_2026-09-25,1700000,OK,S5_2026-09-25,1700000,OK,,S4_2026-09-25=1700000 S5_2026-09-25=1700000
m_000015,2026,insport,contactcars,market,UNCHANGED_NON_NUMERIC,S4_2026-09-25,,NOT_AVAILABLE,S5_2026-09-25,,NOT_AVAILABLE,,S4_2026-09-25=None S5_2026-09-25=None
m_000015,2026,insportplus,contactcars,market,UNCHANGED_NON_NUMERIC,S4_2026-09-25,,NOT_AVAILABLE,S5_2026-09-25,,NOT_AVAILABLE,,S4_2026-09-25=None S5_2026-09-25=None
m_000015,2026,instyletopline,contactcars,market,UNCHANGED,S4_2026-09-25,1610000,OK,S5_2026-09-25,1610000,OK,,S4_2026-09-25=1610000 S5_2026-09-25=1610000
m_000015,2026,infinitypremiumlineawd,contactcars,official,UNCHANGED,S4_2026-09-25,1690000,OK,S5_2026-09-25,1690000,OK,,S4_2026-09-25=1690000 S5_2026-09-25=1690000
m_000015,2026,inspirehighline,contactcars,official,UNCHANGED,S4_2026-09-25,1550000,OK,S5_2026-09-25,1550000,OK,,S4_2026-09-25=1550000 S5_2026-09-25=1550000
m_000015,2026,insport,contactcars,official,UNCHANGED_NON_NUMERIC,S4_2026-09-25,,NOT_AVAILABLE,S5_2026-09-25,,NOT_AVAILABLE,,S4_2026-09-25=None S5_2026-09-25=None
m_000015,2026,insportplus,contactcars,official,UNCHANGED_NON_NUMERIC,S4_2026-09-25,,NOT_AVAILABLE,S5_2026-09-25,,NOT_AVAILABLE,,S4_2026-09-25=None S5_2026-09-25=None
m_000015,2026,instyletopline,contactcars,official,UNCHANGED,S4_2026-09-25,1610000,OK,S5_2026-09-25,1610000,OK,,S4_2026-09-25=1610000 S5_2026-09-25=1610000
m_000015,2026,infinityplawd,hatla2ee,market,UNCHANGED_NON_NUMERIC,S4_2026-09-25,,NOT_PUBLISHED,S5_2026-09-25,,NOT_PUBLISHED,,S0_2026-09-10=None S1_2026-09-25=None S2_2026-09-25=None S3_2026-09-25=None S4_2026-09-25=None S5_2026-09-25=None
m_000015,2026,inspirehl,hatla2ee,market,UNCHANGED_NON_NUMERIC,S4_2026-09-25,,NOT_PUBLISHED,S5_2026-09-25,,NOT_PUBLISHED,,S0_2026-09-10=None S1_2026-09-25=None S2_2026-09-25=None S3_2026-09-25=None S4_2026-09-25=None S5_2026-09-25=None
m_000015,2026,insportbl,hatla2ee,market,UNCHANGED_NON_NUMERIC,S4_2026-09-25,,NOT_PUBLISHED,S5_2026-09-25,,NOT_PUBLISHED,,S0_2026-09-10=None S1_2026-09-25=None S2_2026-09-25=None S3_2026-09-25=None S4_2026-09-25=None S5_2026-09-25=None
m_000015,2026,insportplusmlplus,hatla2ee,market,UNCHANGED_NON_NUMERIC,S4_2026-09-25,,NOT_PUBLISHED,S5_2026-09-25,,NOT_PUBLISHED,,S0_2026-09-10=None S1_2026-09-25=None S2_2026-09-25=None S3_2026-09-25=None S4_2026-09-25=None S5_2026-09-25=None
m_000015,2026,instyletl,hatla2ee,market,UNCHANGED_NON_NUMERIC,S4_2026-09-25,,NOT_PUBLISHED,S5_2026-09-25,,NOT_PUBLISHED,,S0_2026-09-10=None S1_2026-09-25=None S2_2026-09-25=None S3_2026-09-25=None S4_2026-09-25=None S5_2026-09-25=None
m_000015,2026,infinityplawd,hatla2ee,official,UNCHANGED,S4_2026-09-25,1690000,OK,S5_2026-09-25,1690000,OK,,S0_2026-09-10=1690000 S1_2026-09-25=1690000 S2_2026-09-25=1690000 S3_2026-09-25=1690000 S4_2026-09-25=1690000 S5_2026-09-25=1690000
m_000015,2026,inspirehl,hatla2ee,official,UNCHANGED,S4_2026-09-25,1550000,OK,S5_2026-09-25,1550000,OK,,S0_2026-09-10=1550000 S1_2026-09-25=1550000 S2_2026-09-25=1550000 S3_2026-09-25=1550000 S4_2026-09-25=1550000 S5_2026-09-25=1550000
m_000015,2026,insportbl,hatla2ee,official,UNCHANGED,S4_2026-09-25,1400000,OK,S5_2026-09-25,1400000,OK,,S0_2026-09-10=1400000 S1_2026-09-25=1400000 S2_2026-09-25=1400000 S3_2026-09-25=1400000 S4_2026-09-25=1400000 S5_2026-09-25=1400000
m_000015,2026,insportplusmlplus,hatla2ee,official,UNCHANGED,S4_2026-09-25,1500000,OK,S5_2026-09-25,1500000,OK,,S0_2026-09-10=1500000 S1_2026-09-25=1500000 S2_2026-09-25=1500000 S3_2026-09-25=1500000 S4_2026-09-25=1500000 S5_2026-09-25=1500000
m_000015,2026,instyletl,hatla2ee,official,UNCHANGED,S4_2026-09-25,1610000,OK,S5_2026-09-25,1610000,OK,,S0_2026-09-10=1610000 S1_2026-09-25=1610000 S2_2026-09-25=1610000 S3_2026-09-25=1610000 S4_2026-09-25=1610000 S5_2026-09-25=1610000
m_000016,2026,ex,contactcars,market,UNCHANGED,S4_2026-09-25,1360000,OK,S5_2026-09-25,1360000,OK,,S0_2026-09-10=1360000 S1_2026-09-25=1360000 S2_2026-09-25=1360000 S3_2026-09-25=1360000 S4_2026-09-25=1360000 S5_2026-09-25=1360000
m_000016,2026,highlineturbo,contactcars,market,UNCHANGED_NON_NUMERIC,S4_2026-09-25,,NOT_AVAILABLE,S5_2026-09-25,,NOT_AVAILABLE,,S0_2026-09-10=None S1_2026-09-25=None S2_2026-09-25=None S3_2026-09-25=None S4_2026-09-25=None S5_2026-09-25=None
m_000016,2026,toplineturbo,contactcars,market,UNCHANGED,S4_2026-09-25,1625000,OK,S5_2026-09-25,1625000,OK,,S0_2026-09-10=1625000 S1_2026-09-25=1625000 S2_2026-09-25=1625000 S3_2026-09-25=1625000 S4_2026-09-25=1625000 S5_2026-09-25=1625000
m_000016,2026,ex,contactcars,official,UNCHANGED,S4_2026-09-25,1350000,OK,S5_2026-09-25,1350000,OK,,S0_2026-09-10=1350000 S1_2026-09-25=1350000 S2_2026-09-25=1350000 S3_2026-09-25=1350000 S4_2026-09-25=1350000 S5_2026-09-25=1350000
