row_fingerprint,master_line,source,brand_raw,model_raw,trim_raw,model_year_raw,brand_id,model_id,method,trim_key,is_summary_row
050aba6f29bd,424,ContactCars,Chery,Tiggo 7 Pro Max,LUXURY,2027,chery,chery/tiggo-7-pro-max,exact_normalized,luxury,no
81ec6f025b70,425,ContactCars,Chery,Tiggo 8,COMFORT 7 Seat,2027,chery,chery/tiggo-8,exact_normalized,comfort7seat,no
1c873457e18e,426,ContactCars,Chery,Tiggo 8,LUXURY 5 Seat,2027,chery,chery/tiggo-8,exact_normalized,luxury5seat,no
6510bb581111,427,ContactCars,Chery,Tiggo 8,LUXURY 7 Seat,2027,chery,chery/tiggo-8,exact_normalized,luxury7seat,no
fb22748fc50d,428,ContactCars,Chery,Tiggo 8 PRO,Luxury,2026,chery,chery/tiggo-8-pro,exact_normalized,luxury,no
3eb0a56eceab,429,ContactCars,Chery,Tiggo 8 PRO,Flagship,2026,chery,chery/tiggo-8-pro,exact_normalized,flagship,no
45c3df9b4ab5,430,ContactCars,Chery,Tiggo 8 Pro Max,1.6T 6DCT Luxury,2027,chery,chery/tiggo-8-pro-max,exact_normalized,16t6dctluxury,no
9900f30a4c66,431,ContactCars,Chery,Tiggo 8 Pro Max,1.6T 6DCT Flagship,2027,chery,chery/tiggo-8-pro-max,exact_normalized,16t6dctflagship,no
1990f7ccff46,432,ContactCars,Chery,eQ7,Luxury,2026,chery,chery/eq7,exact_normalized,luxury,no
f097ba69531d,433,ContactCars,Chery,Tiggo 9,PHEV 1.5T DHT LUXURY,2026,chery,chery/tiggo-9,exact_normalized,phev15tdhtluxury,no
33456675a7e6,434,Hatla2ee,Chery,Tiggo 3,Automatic/Tinted Glass,2024,chery,chery/tiggo-3,exact_normalized,automatictintedglass,no
7955d4b0dcc2,435,Hatla2ee,Chery,Arrizo 5,Manual/Base Line/Leather,2026,chery,chery/arrizo-5,exact_normalized,manualbaselineleather,no
7a3e5a63dc39,436,Hatla2ee,Chery,Arrizo 5,AT/BASELINE Leather,2026,chery,chery/arrizo-5,exact_normalized,atbaselineleather,no
7c1e05ed7456,437,Hatla2ee,Chery,Arrizo 5,AT/HIGHLINE,2026,chery,chery/arrizo-5,exact_normalized,athighline,no
5eb23175de54,438,Hatla2ee(summary),Chery,Arrizo 5,"Facelift (range, 3 classes)",2027,chery,chery/arrizo-5,exact_normalized,faceliftrange3classes,yes
4082827178a4,439,Hatla2ee(summary),Chery,Tiggo 4 Pro,"(range, 3 classes)",2027,chery,chery/tiggo-4-pro,exact_normalized,range3classes,yes
66d6043d0c53,440,Hatla2ee(summary),Chery,Arrizo 6 gt,"(range, 2 classes)",2027,chery,chery/arrizo-6-gt,exact_normalized,range2classes,yes
d010b8a5fff6,441,Hatla2ee(summary),Chery,Tiggo 7,"(range, 2 classes)",2027,chery,chery/tiggo-7,exact_normalized,range2classes,yes
05439b5a7b90,442,Hatla2ee(summary),Chery,Tiggo 7 pro,"(range, 2 classes)",2027,chery,chery/tiggo-7-pro,exact_normalized,range2classes,yes
6795451a41fe,443,Hatla2ee(summary),Chery,Tiggo 7 pro,"(range, 2 classes) - second cohort",2026,chery,chery/tiggo-7-pro,exact_normalized,range2classessecondcohort,yes
2bd7d9cf8ed3,444,Hatla2ee(summary),Chery,Tiggo 8,"(range, 3 classes)",2027,chery,chery/tiggo-8,exact_normalized,range3classes,yes
5ec0adfc6a9b,445,Hatla2ee(summary),Chery,Arrizo 8,"(range, 2 classes)",2026,chery,chery/arrizo-8,exact_normalized,range2classes,yes
0adb4848eb68,446,Hatla2ee(summary),Chery,Tiggo 7 pro max,"(range, 2 classes)",2027,chery,chery/tiggo-7-pro-max,exact_normalized,range2classes,yes
8c9e00ff83d9,447,Hatla2ee(summary),Chery,Tiggo 8 Pro,"(range, 2 classes)",2026,chery,chery/tiggo-8-pro,exact_normalized,range2classes,yes
80f3662a57d0,448,Hatla2ee,Chery,Tiggo 8 Pro Max,"(range, 2 classes)",2027,chery,chery/tiggo-8-pro-max,exact_normalized,range2classes,no
d456639b68f3,449,Hatla2ee(summary),Chery,EQ7,(1 class),2026,chery,chery/eq7,exact_normalized,1class,yes
02f39fbaac7b,450,Hatla2ee(summary),Chery,Tiggo 9,(1 class),2026,chery,chery/tiggo-9,exact_normalized,1class,yes
b206639e3317,451,ContactCars,Baic,BJ30,Pro,2026,baic,baic/bj30,exact_normalized,pro,no
27a354c04d3e,452,ContactCars,Baic,BJ30,Ultra - Hybrid,2026,baic,baic/bj30,exact_normalized,ultrahybrid,no
25f5f9858c0d,453,ContactCars,Baic,BJ30,Off road - Hybrid,2026,baic,baic/bj30,exact_normalized,offroadhybrid,no
7f82aad6333a,454,Hatla2ee(summary),Baic,BJ30,"(range, 3 classes)",2026,baic,baic/bj30,exact_normalized,range3classes,yes
c874f174230c,455,ContactCars,Baic,U5 Plus,Manual,2026,baic,baic/u5-plus,exact_normalized,manual,no
0a9864c72041,456,ContactCars,Baic,U5 Plus,Comfort,2026,baic,baic/u5-plus,exact_normalized,comfort,no
18bdfd680795,457,ContactCars,Baic,U5 Plus,Top Line,2026,baic,baic/u5-plus,exact_normalized,topline,no
527932502038,458,Hatla2ee(summary),Baic,U5 Plus,"(range, 3 classes)",2026,baic,baic/u5-plus,exact_normalized,range3classes,yes
273597e49dda,459,ContactCars,Baic,X35,Luxury,2026,baic,baic/x35,exact_normalized,luxury,no
e815d0799d98,460,Hatla2ee(summary),Baic,X3,(1 class),2026,baic,baic/x3,exact_normalized,1class,yes
fe069aeff21b,461,ContactCars,Baic,X 55,High Line,2026,baic,baic/x55,exact_normalized,highline,no
9c6c4e0253dc,462,ContactCars,Baic,X 55,Top Line,2026,baic,baic/x55,exact_normalized,topline,no
b62739abe719,463,ContactCars,Baic,X 55,Premium,2026,baic,baic/x55,exact_normalized,premium,no
8fb39237a72b,464,Hatla2ee(summary),Baic,X55,"(range, 3 classes)",2026,baic,baic/x55,exact_normalized,range3classes,yes
47cc1d93059d,465,ContactCars,Baic,X7,High Line,2026,baic,baic/x7,exact_normalized,highline,no
a29d98351d01,466,ContactCars,Baic,X7,Top Line,2026,baic,baic/x7,exact_normalized,topline,no
fd6b624634f5,467,ContactCars,Baic,X7,Premium,2026,baic,baic/x7,exact_normalized,premium,no
fd2fd1570885,468,Hatla2ee(summary),Baic,X7,"(range, 3 classes)",2026,baic,baic/x7,exact_normalized,range3classes,yes
0c3c4edb34b2,469,ContactCars,Mitsubishi,Outlander Sport,1.5 A/T High Line,2025,mitsubishi,mitsubishi/outlander-sport,exact_normalized,15athighline,no
19029221a6c4,470,ContactCars,Mitsubishi,Outlander Sport,1.5 A/T Premium,2025,mitsubishi,mitsubishi/outlander-sport,exact_normalized,15atpremium,no
5422088fd478,471,Hatla2ee,Mitsubishi,Outlander Sport,Midline,2026,mitsubishi,mitsubishi/outlander-sport,exact_normalized,midline,no
42dfd73bcb3d,472,Hatla2ee,Mitsubishi,Outlander Sport,High Line,2026,mitsubishi,mitsubishi/outlander-sport,exact_normalized,highline,no
6bc85a4efc4a,473,Hatla2ee,Mitsubishi,Outlander Sport,Premium Line,2026,mitsubishi,mitsubishi/outlander-sport,exact_normalized,premiumline,no
e93395658a24,474,Hatla2ee,Mitsubishi,Attrage,Highline,2025,mitsubishi,mitsubishi/attrage,exact_normalized,highline,no
50fa08befc2b,475,Hatla2ee,Mitsubishi,Mirage,Highline,2025,mitsubishi,mitsubishi/mirage,exact_normalized,highline,no
4afcc72a9f97,476,Hatla2ee,Mitsubishi,Xpander,Ignite - ML,2026,mitsubishi,mitsubishi/xpander,exact_normalized,igniteml,no
9a7125bda518,477,Hatla2ee,Mitsubishi,Xpander,Spark - HL,2026,mitsubishi,mitsubishi/xpander,exact_normalized,sparkhl,no
64ca496ef839,478,Hatla2ee,Mitsubishi,Xpander,Premium - PL,2026,mitsubishi,mitsubishi/xpander,exact_normalized,premiumpl,no
a2b65315bbbc,479,Hatla2ee,Mitsubishi,Xpander,Highline,2027,mitsubishi,mitsubishi/xpander,exact_normalized,highline,no
2650b88179e8,480,Hatla2ee,Mitsubishi,Xpander,Premium line,2027,mitsubishi,mitsubishi/xpander,exact_normalized,premiumline,no
56e6d6f6efc5,481,Hatla2ee,Mitsubishi,Eclipse Cross,Insport BL,2026,mitsubishi,mitsubishi/eclipse-cross,exact_normalized,insportbl,no
b68f0b32098a,482,Hatla2ee,Mitsubishi,Eclipse Cross,Insport PLUS - ML PLUS,2026,mitsubishi,mitsubishi/eclipse-cross,exact_normalized,insportplusmlplus,no
6428ae209f56,483,Hatla2ee,Mitsubishi,Eclipse Cross,Inspire - HL,2026,mitsubishi,mitsubishi/eclipse-cross,exact_normalized,inspirehl,no
ab0b0956b2c0,484,Hatla2ee,Mitsubishi,Eclipse Cross,Instyle TL,2026,mitsubishi,mitsubishi/eclipse-cross,exact_normalized,instyletl,no
0775b9edd8d3,485,Hatla2ee,Mitsubishi,Eclipse Cross,INFINITY - PL AWD,2026,mitsubishi,mitsubishi/eclipse-cross,exact_normalized,infinityplawd,no
ecdef9e97f78,486,Hatla2ee,Mitsubishi,Destinator,Mid Line,2027,mitsubishi,mitsubishi/destinator,exact_normalized,midline,no
b9d789cbd94a,487,Hatla2ee,Mitsubishi,Destinator,High Line,2027,mitsubishi,mitsubishi/destinator,exact_normalized,highline,no
a3990e91a7e4,488,Hatla2ee,Mitsubishi,Destinator,Premium Line,2027,mitsubishi,mitsubishi/destinator,exact_normalized,premiumline,no
75bd7338682f,489,Hatla2ee,Peugeot,2008,ALLURE,2027,peugeot,peugeot/2008,exact_normalized,allure,no
2b80d3e955b2,490,Hatla2ee,Peugeot,2008,GT,2027,peugeot,peugeot/2008,exact_normalized,gt,no
ef6cc244188d,491,Hatla2ee,Peugeot,408,Allure,2027,peugeot,peugeot/408,exact_normalized,allure,no
e7e54e8620c5,492,Hatla2ee,Peugeot,408,GT,2027,peugeot,peugeot/408,exact_normalized,gt,no
8e27c6658f65,493,Hatla2ee,Peugeot,408,ALLURE PACK,2026,peugeot,peugeot/408,exact_normalized,allurepack,no
76006268a071,494,Hatla2ee,Peugeot,408,GT,2026,peugeot,peugeot/408,exact_normalized,gt,no
aa7755b26659,495,Hatla2ee,Peugeot,3008,Allure,2027,peugeot,peugeot/3008,exact_normalized,allure,no
97db1f18f999,496,Hatla2ee,Peugeot,3008,GT,2027,peugeot,peugeot/3008,exact_normalized,gt,no
43c604c5f942,497,Hatla2ee,Peugeot,5008,Allure,2027,peugeot,peugeot/5008,exact_normalized,allure,no
e4f69cf0251d,498,Hatla2ee,Peugeot,5008,GT,2027,peugeot,peugeot/5008,exact_normalized,gt,no
42f501a6f97b,499,Hatla2ee,Geely,EX2,Pro,2026,geely,geely/ex2,exact_normalized,pro,no
5419d66199cb,500,Hatla2ee,Geely,EX2,Max,2026,geely,geely/ex2,exact_normalized,max,no
7308e7651f91,501,Hatla2ee,Geely,GX3 Pro,Premium (Abou Ghaly),2025,geely,geely/gx3-pro,exact_normalized,premiumaboughaly,no
6cb7e0465ce6,502,Hatla2ee,Geely,GX3 Pro,Premium (AUTO MOBILITY),2025,geely,geely/gx3-pro,exact_normalized,premiumautomobility,no
a87daa8cda30,503,Hatla2ee,Geely,Emgrand,Comfort (Abou Ghaly),2026,geely,geely/emgrand,exact_normalized,comfortaboughaly,no
b3a220567b0e,504,Hatla2ee,Geely,Emgrand,Comfort - Local simplified (AUTO MOBILITY),2026,geely,geely/emgrand,exact_normalized,comfortlocalsimplifiedautomobility,no
4d5b44d1d8ff,505,Hatla2ee,Geely,Emgrand,Luxury - Local simplified (AUTO MOBILITY),2026,geely,geely/emgrand,exact_normalized,luxurylocalsimplifiedautomobility,no
46bb57cc5020,506,Hatla2ee,Geely,Emgrand,Luxury (Abou Ghaly),2026,geely,geely/emgrand,exact_normalized,luxuryaboughaly,no
92f0b2a3ae40,507,Hatla2ee,Geely,Cool Ray,Comfort - Local simplified (AUTO MOBILITY),2026,geely,geely/cool-ray,exact_normalized,comfortlocalsimplifiedautomobility,no
8edfa8a79c24,508,Hatla2ee,Geely,Cool Ray,Premium - Local simplified (AUTO MOBILITY),2026,geely,geely/cool-ray,exact_normalized,premiumlocalsimplifiedautomobility,no
49b192b363e5,509,Hatla2ee,Geely,Cool Ray,GL (Abou Ghaly),2026,geely,geely/cool-ray,exact_normalized,glaboughaly,no
0aa4af670614,510,Hatla2ee,Geely,Cool Ray,Comfort (Abou Ghaly),2026,geely,geely/cool-ray,exact_normalized,comfortaboughaly,no
28bffd2ae9b5,511,Hatla2ee,Geely,Cool Ray,Premium (Abou Ghaly),2026,geely,geely/cool-ray,exact_normalized,premiumaboughaly,no
b9126d2e64a0,512,Hatla2ee,Geely,Cool Ray,Sport - Local simplified (AUTO MOBILITY),2026,geely,geely/cool-ray,exact_normalized,sportlocalsimplifiedautomobility,no
66cf492c8990,513,Hatla2ee,Geely,Cool Ray,Sport (Abou Ghaly),2026,geely,geely/cool-ray,exact_normalized,sportaboughaly,no
9f63071c5f9e,514,Hatla2ee,Geely,Cool Ray,sport (Abou Ghaly) [dup listing],2026,geely,geely/cool-ray,exact_normalized,sportaboughalyduplisting,no
b437325ecd93,515,Hatla2ee,Geely,City Ray,Comfort,2026,geely,geely/city-ray,exact_normalized,comfort,no
b14520435268,516,Hatla2ee,Geely,City Ray,Premium,2026,geely,geely/city-ray,exact_normalized,premium,no
3c8cf83b5069,517,Hatla2ee,Geely,City Ray,Sport,2026,geely,geely/city-ray,exact_normalized,sport,no
794c94d470cb,518,Hatla2ee,Geely,Starray,Comfort (Abou Ghaly),2025,geely,geely/starray,exact_normalized,comfortaboughaly,no
9a0cbe2bc13f,519,Hatla2ee,Geely,Starray,Premium (Abou Ghaly),2025,geely,geely/starray,exact_normalized,premiumaboughaly,no
f48da73daec4,520,Hatla2ee,Geely,Starray,Sport (Abou Ghaly),2025,geely,geely/starray,exact_normalized,sportaboughaly,no
4ddcbb138a35,521,Hatla2ee,Geely,Starray,Comfort (AUTO MOBILITY),2025,geely,geely/starray,exact_normalized,comfortautomobility,no
ae4783415a7d,522,Hatla2ee,Geely,Starray,Sport + (Abou Ghaly),2025,geely,geely/starray,exact_normalized,sportaboughaly,no
b8e11fa25b09,523,Hatla2ee,Geely,Starray,Premium (AUTO MOBILITY),2025,geely,geely/starray,exact_normalized,premiumautomobility,no
93b586274220,524,Hatla2ee,Geely,Starray,Sport (AUTO MOBILITY),2025,geely,geely/starray,exact_normalized,sportautomobility,no
8c664df6408c,525,Hatla2ee,Geely,Starray,Sport + (AUTO MOBILITY),2025,geely,geely/starray,exact_normalized,sportautomobility,no
bb0950408284,526,Hatla2ee,Geely,EX5 EM-i,Pro,2026,geely,geely/ex5-em-i,exact_normalized,pro,no
9e00d99f8650,527,Hatla2ee,Geely,EX5 EM-i,Max,2026,geely,geely/ex5-em-i,exact_normalized,max,no
605998e28f93,528,Hatla2ee,Geely,EX5,Pro,2026,geely,geely/ex5,exact_normalized,pro,no
4abc6634b228,529,Hatla2ee,Geely,EX5,Max,2026,geely,geely/ex5,exact_normalized,max,no
91443985c495,530,Hatla2ee,Geely,EX5,Pro Max,2026,geely,geely/ex5,exact_normalized,promax,no
2c795bb35688,531,Hatla2ee,Geely,Okavango,Premium (Abou Ghaly),2025,geely,geely/okavango,exact_normalized,premiumaboughaly,no
a2bb60d54e51,532,Hatla2ee,Geely,Okavango,Premium (AUTO MOBILITY),2025,geely,geely/okavango,exact_normalized,premiumautomobility,no
68416dbc5975,533,Hatla2ee,Geely,Monjaro,Pro,2027,geely,geely/monjaro,exact_normalized,pro,no
a39972d85631,534,Hatla2ee,Geely,Monjaro,Max,2027,geely,geely/monjaro,exact_normalized,max,no
23c92bfc1399,535,Hatla2ee,Geely,Monjaro,Ultra,2027,geely,geely/monjaro,exact_normalized,ultra,no
97e8120ee4aa,536,Hatla2ee,Geely,Monjaro,Ultra Brown,2027,geely,geely/monjaro,exact_normalized,ultrabrown,no
e53b1ebd0bfb,537,Hatla2ee,Seat,Ibiza,Edge,2027,seat,seat/ibiza,exact_normalized,edge,no
50b342068f62,538,Hatla2ee,Seat,Ibiza,FR,2027,seat,seat/ibiza,exact_normalized,fr,no
910d10561377,539,Hatla2ee,Seat,Ibiza,Reference,2026,seat,seat/ibiza,exact_normalized,reference,no
ae4b976b3408,540,Hatla2ee,Seat,Ibiza,FR,2026,seat,seat/ibiza,exact_normalized,fr,no
07b26c64c713,541,Hatla2ee,Seat,Ibiza,Black Series,2026,seat,seat/ibiza,exact_normalized,blackseries,no
59144a66a56b,542,Hatla2ee,Seat,Arona,Style Plus,2027,seat,seat/arona,exact_normalized,styleplus,no
85af58d7bfd0,543,Hatla2ee,Seat,Arona,FR / Black,2026,seat,seat/arona,exact_normalized,frblack,no
12e6723eae67,544,Hatla2ee,Seat,Leon,Advance,2026,seat,seat/leon,exact_normalized,advance,no
63493095da53,545,Hatla2ee,Seat,Ateca,Style Plus,2026,seat,seat/ateca,exact_normalized,styleplus,no
3756964be3bb,546,Hatla2ee,Honda,ZRV,Unspecified,2026,honda,honda/zr-v,exact_normalized,unspecified,no
c2fe23190210,547,Hatla2ee,Honda,Accord,Unspecified,2024,honda,honda/accord,exact_normalized,unspecified,no
1dd8039a018e,548,Hatla2ee,Honda,CRV,Unspecified,2024,honda,honda/cr-v,exact_normalized,unspecified,no
846212b9257d,549,Hatla2ee,Mazda,CX-3,Highline,2026,mazda,mazda/cx-3,exact_normalized,highline,no
903bfd33bbeb,550,Hatla2ee,Mazda,3,Highline / Sedan,2026,mazda,mazda/3,exact_normalized,highlinesedan,no
9e5561e2c82a,551,Hatla2ee,Mazda,3,Highline / HB,2026,mazda,mazda/3,exact_normalized,highlinehb,no
f2add2f31c15,552,Hatla2ee,Suzuki,Alto,Standard,2027,suzuki,suzuki/alto,exact_normalized,standard,no
88f16ca0f355,553,Hatla2ee,Suzuki,S-Presso,Unspecified,2026,suzuki,suzuki/s-presso,exact_normalized,unspecified,no
b231feb2af45,554,Hatla2ee,Suzuki,Swift,GLX,2026,suzuki,suzuki/swift,exact_normalized,glx,no
9679218138d3,555,Hatla2ee,Suzuki,Swift,GLX / Two tone,2026,suzuki,suzuki/swift,exact_normalized,glxtwotone,no
53e026c2eab3,556,Hatla2ee,Suzuki,Swift Dzire,GLX,2026,suzuki,suzuki/swift-dzire,exact_normalized,glx,no
b4c5d50865b9,557,Hatla2ee,Suzuki,Baleno,Unspecified,2026,suzuki,suzuki/baleno,exact_normalized,unspecified,no
94fe896eb1c8,558,Hatla2ee,Suzuki,Fronx,GL,2026,suzuki,suzuki/fronx,exact_normalized,gl,no
7c413ec7e89c,559,Hatla2ee,Suzuki,Ertiga,GLX,2026,suzuki,suzuki/ertiga,exact_normalized,glx,no
34689ffd5469,560,Hatla2ee,Suzuki,Jimny,One tone,2026,suzuki,suzuki/jimny,exact_normalized,onetone,no
9283e2f050c4,561,Hatla2ee,Haval,Jolion,Standard,2027,haval,haval/jolion,exact_normalized,standard,no
87eb0beef54f,562,Hatla2ee,Haval,Jolion,Deluxe,2027,haval,haval/jolion,exact_normalized,deluxe,no
2a48f0077fac,563,Hatla2ee,Haval,Jolion,High Deluxe,2027,haval,haval/jolion,exact_normalized,highdeluxe,no
01076f4e9fbd,564,Hatla2ee,Haval,Jolion Pro,High Deluxe,2025,haval,haval/jolion-pro,exact_normalized,highdeluxe,no
ee1d5fc4553b,565,Hatla2ee,Haval,H6,Platinum,2026,haval,haval/h6,exact_normalized,platinum,no
1b7a39d7a7e8,566,Hatla2ee,Haval,H6,ULTRA,2026,haval,haval/h6,exact_normalized,ultra,no
c077ca108db9,567,Hatla2ee,Haval,H6 HEV,High Deluxe,2026,haval,haval/h6-hev,exact_normalized,highdeluxe,no
1e98ff0136c8,568,Hatla2ee,Haval,H7,Ultra Black,2027,haval,haval/h7,exact_normalized,ultrablack,no
2803d2baf5ee,569,Hatla2ee,Haval,V7,ULTRA (HEV),2027,haval,haval/v7,exact_normalized,ultrahev,no
4abc94a6f9d6,570,Hatla2ee,Haval,V7,ULTRA (PHEV),2027,haval,haval/v7,exact_normalized,ultraphev,no
a6dc608058ea,571,ContactCars,Opel,Grand Land,Turbo H/L,2024,opel,opel/grandland,exact_normalized,turbohl,no
52a8b5efb3b9,572,ContactCars,Opel,Grand Land,Turbo X T/L,2024,opel,opel/grandland,exact_normalized,turboxtl,no
b1d3efbd2974,573,ContactCars,Opel,Grand Land,T/L Plus,2024,opel,opel/grandland,exact_normalized,tlplus,no
146b75628568,574,ContactCars,Opel,Grand Land,T/L Plus,2025,opel,opel/grandland,exact_normalized,tlplus,no
1d369b5a470d,575,ContactCars,Opel,Grand Land,Highline Plus,2025,opel,opel/grandland,exact_normalized,highlineplus,no
4199846d5989,576,ContactCars,Opel,Grand Land,Topline,2025,opel,opel/grandland,exact_normalized,topline,no
d1d0a35c4209,577,ContactCars,Opel,Grand Land,Topline Plus,2025,opel,opel/grandland,exact_normalized,toplineplus,no
84f17b8f82a5,578,ContactCars,Opel,Grand Land,Other Trims,2024,opel,opel/grandland,exact_normalized,othertrims,no
2bb1aff88d70,579,ContactCars,Opel,Grand Land,Highline Plus,2026,opel,opel/grandland,exact_normalized,highlineplus,no
90080337813d,580,ContactCars,Opel,Grand Land,Topline,2026,opel,opel/grandland,exact_normalized,topline,no
5d67224aa7e5,581,ContactCars,Opel,Grand Land,Topline Plus,2026,opel,opel/grandland,exact_normalized,toplineplus,no
8dc9021c0ecc,582,ContactCars,Land Rover,Defender,Other Trims,2026,land-rover,land-rover/defender,exact_normalized,othertrims,no
8ed7b5a8354c,583,ContactCars,Land Rover,Defender,Other Trims,2022,land-rover,land-rover/defender,exact_normalized,othertrims,no
9545912f58bc,584,ContactCars,Land Rover,New Range Rover,Other Trims,2026,land-rover,land-rover/new-range-rover,exact_normalized,othertrims,no
12fe6753a43c,585,ContactCars,Land Rover,Range Rover,Other Trims,2027,land-rover,land-rover/range-rover,exact_normalized,othertrims,no
e6d7f523de66,586,ContactCars,Land Rover,Range Rover,Other Trims,2025,land-rover,land-rover/range-rover,exact_normalized,othertrims,no
8b3a22cd9d34,587,ContactCars,Land Rover,Range Rover Evoque,Other Trims,2026,land-rover,land-rover/range-rover-evoque,exact_normalized,othertrims,no
c8c76b33ba45,588,Hatla2ee(summary),Land Rover,Velar,Unspecified (3 Classes),2021,land-rover,land-rover/velar,exact_normalized,unspecified3classes,yes
dffd9a3dcfbe,589,Hatla2ee(summary),Land Rover,Discovery,Unspecified (2 Classes),2021,land-rover,land-rover/discovery,exact_normalized,unspecified2classes,yes
ce52bf860fba,590,Hatla2ee(summary),Land Rover,Discovery Sport,Unspecified (1 Class),2021,land-rover,land-rover/discovery-sport,exact_normalized,unspecified1class,yes
110760876999,591,Hatla2ee(summary),Land Rover,Range Rover Sport,Unspecified (5 Classes),2020,land-rover,land-rover/range-rover-sport,exact_normalized,unspecified5classes,yes
c4272ec048f4,592,Hatla2ee(summary),Land Rover,Range Rover Vogue,Unspecified (5 Classes),2020,land-rover,land-rover/range-rover-vogue,exact_normalized,unspecified5classes,yes
c05be2deb15d,593,Hatla2ee,GAC,GS3 Emzoom,GS,2027,gac,gac/gs3-emzoom,exact_normalized,gs,no
63efb42fe5ce,594,Hatla2ee,GAC,GS3 Emzoom,GB,2027,gac,gac/gs3-emzoom,exact_normalized,gb,no
026eb37c1066,595,Hatla2ee,GAC,GS3 Emzoom,GL,2027,gac,gac/gs3-emzoom,exact_normalized,gl,no
823f07ee8f55,596,Hatla2ee,GAC,GS3 Emzoom,RS Style,2027,gac,gac/gs3-emzoom,exact_normalized,rsstyle,no
b241fac6bfd1,597,ContactCars,GAC,EMZOOM,Comfort,2026,gac,gac/emzoom,exact_normalized,comfort,no
00766620f7e1,598,ContactCars,GAC,EMZOOM,Elegance,2026,gac,gac/emzoom,exact_normalized,elegance,no
3b80f22797a6,599,ContactCars,GAC,EMZOOM,Premium,2026,gac,gac/emzoom,exact_normalized,premium,no
87a85e299c3d,600,ContactCars,GAC,EMZOOM,R-Style,2026,gac,gac/emzoom,exact_normalized,rstyle,no
33a5eefd181a,601,ContactCars,GAC,EMZOOM,Other Trims,2026,gac,gac/emzoom,exact_normalized,othertrims,no
caeb55284683,602,Hatla2ee,GAC,Empow,GS,2027,gac,gac/empow,exact_normalized,gs,no
1bf460230970,603,Hatla2ee,GAC,Empow,GB,2027,gac,gac/empow,exact_normalized,gb,no
bb0f98cfb6f4,604,Hatla2ee,GAC,Empow,GE S-Style,2027,gac,gac/empow,exact_normalized,gesstyle,no
c39af407a4b6,605,ContactCars,GAC,Empow,GS,2024,gac,gac/empow,exact_normalized,gs,no
e8d6d9941dd3,606,ContactCars,GAC,Empow,GS,2025,gac,gac/empow,exact_normalized,gs,no
29731d2c037b,607,ContactCars,GAC,Empow,GB,2024,gac,gac/empow,exact_normalized,gb,no
24d42f72a1e4,608,ContactCars,GAC,Empow,GB,2025,gac,gac/empow,exact_normalized,gb,no
0686fa67c472,609,ContactCars,GAC,Empow,GE S-style,2024,gac,gac/empow,exact_normalized,gesstyle,no
da5d09839518,610,ContactCars,GAC,Empow,GE S-style,2025,gac,gac/empow,exact_normalized,gesstyle,no
922f61a3ce9c,611,ContactCars,GAC,Empow,Other Trims,2025,gac,gac/empow,exact_normalized,othertrims,no
3c2f7910605e,612,Hatla2ee,GAC,GS4,GS,2025,gac,gac/gs4,exact_normalized,gs,no
9704b667e9c5,613,Hatla2ee,GAC,GS4,GB,2025,gac,gac/gs4,exact_normalized,gb,no
94c415c4c3b7,614,Hatla2ee,GAC,GS4,GE,2025,gac,gac/gs4,exact_normalized,ge,no
7a423bb63c92,615,Hatla2ee,GAC,GS4 max,Premium,2027,gac,gac/gs4-max,exact_normalized,premium,no
575d447ac7ff,616,ContactCars,GAC,GS4 Max,Premium,2026,gac,gac/gs4-max,exact_normalized,premium,no
af1b71e72c44,617,ContactCars,GAC,GS4 Max,Other Trims,2025,gac,gac/gs4-max,exact_normalized,othertrims,no
ceb2e0114dde,618,ContactCars,GAC,GS4 Max,Other Trims,2026,gac,gac/gs4-max,exact_normalized,othertrims,no
d75c0d02191b,619,Hatla2ee,GAC,Aion LX,Comfort,2026,gac,gac/aion-lx,exact_normalized,comfort,no
2abecefd30f3,620,Hatla2ee,GAC,Emkoo,Gs,2025,gac,gac/emkoo,exact_normalized,gs,no
6874b3f171a8,621,Hatla2ee,GAC,Emkoo,GE,2025,gac,gac/emkoo,exact_normalized,ge,no
2ec2089cf1f9,622,Hatla2ee,GAC,Emkoo,GL,2025,gac,gac/emkoo,exact_normalized,gl,no
5da72132581b,623,Hatla2ee,Volvo,EX30,Single PLUS Extended Range,2026,volvo,volvo/ex30,exact_normalized,singleplusextendedrange,no
c73da88e1995,624,Hatla2ee,Volvo,EX30,Single Ultra Extended Range,2026,volvo,volvo/ex30,exact_normalized,singleultraextendedrange,no
5b87951d9033,625,Hatla2ee,Volvo,EX30,Twin Plus Performance,2026,volvo,volvo/ex30,exact_normalized,twinplusperformance,no
387e50148df9,626,ContactCars,Volvo,EX30,Plus Single Motor,2026,volvo,volvo/ex30,exact_normalized,plussinglemotor,no
4457745fafed,627,ContactCars,Volvo,EX30,Ultra Single Motor,2026,volvo,volvo/ex30,exact_normalized,ultrasinglemotor,no
abfe2fe1865e,628,ContactCars,Volvo,EX30,Ultra Twin Motor,2026,volvo,volvo/ex30,exact_normalized,ultratwinmotor,no
0b47444af7c4,629,Hatla2ee,Volvo,XC 40,Essential,2026,volvo,volvo/xc-40,exact_normalized,essential,no
39b158540b75,630,Hatla2ee,Volvo,XC 40,Ultra Dark,2026,volvo,volvo/xc-40,exact_normalized,ultradark,no
